island,stage,target_descriptor_key,target_cand,target_gen,target_ghash,target_seed_recorded,source_found,same_model_screen_reference,reference_screen_seed,selected_cand,selected_phase,selected_seed,selected_ghash,selected_descriptor_key,selected_interest_raw,selected_C9,reblended_I040,same_physical_model,same_ghash,same_descriptor_key,seed_differs_from_recorded_target,selected_seed_differs_from_screen_reference
1,initial_gen7_archive,4|switch|rotor|frozen|s1|g2|mixed,p1g4_072,4,74ebfa1656898bcb,,True,True,957,p1g4_072_s3,seed3,959,74ebfa1656898bcb,4|switch|rotor|liquid|s1|g2|structured,51.400467461180924,0.1237,43.59437396894474,True,True,False,,True
1,initial_gen7_archive,4|grow|mobile|flicker|s2|g2|mixed,p1g4_009,4,8668a03e7694dbf2,,True,True,957,p1g4_009,screen,957,8668a03e7694dbf2,4|grow|mobile|flicker|s2|g2|mixed,55.124815874610505,0.1174,46.4478526996884,True,True,True,,False
1,initial_gen7_archive,1|switch|still|frozen|s1|g2|structured,p1g4_015,4,520c5cfdb13c97f1,,True,True,957,p1g4_015_s3,seed3,959,520c5cfdb13c97f1,2|oscillator|still|frozen|s1|g2|structured,28.32687755566048,0.1121,24.90350204452838,True,True,False,,True
1,initial_gen7_archive,3|constant|mobile|liquid|s1|g0|structured,p1g4_025,4,b9171c6f6e80724d,,True,True,957,p1g4_025_s3,seed3,959,b9171c6f6e80724d,3|switch|mobile|liquid|s1|g0|structured,40.71654302501477,0.5512,43.597234420011816,True,True,False,,True
1,initial_gen7_archive,4|constant|drift|flicker|s1|g2|mixed,p1g4_029,4,32f473f369bd451d,,True,True,957,p1g4_029,screen,957,32f473f369bd451d,4|constant|drift|flicker|s1|g2|mixed,34.77078654601066,0.0,27.81662923680853,True,True,True,,False
1,initial_gen7_archive,2|relaxation|drift|liquid|s1|g2|mixed,p1g4_033,4,b439f6b9ece697bf,,True,True,957,p1g4_033_s3,seed3,959,b439f6b9ece697bf,2|oscillator|drift|liquid|s1|g2|mixed,32.28281878950172,0.0,25.826255031601377,True,True,False,,True
1,initial_gen7_archive,1|oscillator|still|frozen|s1|g2|mixed,p1g4_008,4,9286c3282db105b3,,True,True,957,p1g4_008_s3,seed3,959,9286c3282db105b3,2|constant|still|frozen|s1|g2|structured,21.80662799728823,0.0,17.445302397830584,True,True,False,,True
1,initial_gen7_archive,3|grow|rotor|liquid|s1|g0|mixed,p1g4_036,4,0b0ba5b42d44000e,,True,True,957,p1g4_036,screen,957,0b0ba5b42d44000e,3|grow|rotor|liquid|s1|g0|mixed,48.3339655386175,0.0,38.667172430894,True,True,True,,False
1,initial_gen7_archive,3|switch|rotor|flicker|s1|g2|mixed,p1g4_049,4,bdeaaefe8a5b91e0,,True,True,957,p1g4_049_s3,seed3,959,bdeaaefe8a5b91e0,3|switch|mobile|liquid|s2|g2|mixed,63.02759565065739,0.0,50.422076520525906,True,True,False,,True
1,initial_gen7_archive,2|constant|still|gas|s1|g0|mixed,p1g4_081,4,eb7a28007d1372b5,,True,True,957,p1g4_081,screen,957,eb7a28007d1372b5,2|constant|still|gas|s1|g0|mixed,15.337500000000002,0.0,12.270000000000001,True,True,True,,False
1,initial_gen7_archive,1|constant|drift|gas|s1|g0|mixed,p1g4_089,4,9586a4c006f109bd,,True,True,957,p1g4_089,screen,957,9586a4c006f109bd,1|constant|drift|gas|s1|g0|mixed,18.763109947967774,0.0,15.010487958374217,True,True,True,,False
1,initial_gen7_archive,1|constant|rotor|flicker|s1|g2|structured,p1g4_084,4,773af8b7f3ee2509,,True,True,957,p1g4_084,screen,957,773af8b7f3ee2509,1|constant|rotor|flicker|s1|g2|structured,36.03468580220723,0.0,28.827748641765783,True,True,True,,False
1,initial_gen7_archive,3|constant|mobile|flicker|s1|g2|mixed,p1g5_071,5,18af142dbe5e3605,,True,True,957,p1g5_071,screen,957,18af142dbe5e3605,3|constant|mobile|flicker|s1|g2|mixed,33.492535159754595,0.0,26.794028127803674,True,True,True,,False
1,initial_gen7_archive,4|constant|rotor|liquid|s1|g2|structured,p1g5_029,5,7ad8fe3763bbce9d,,True,True,957,p1g5_029_s3,seed3,959,7ad8fe3763bbce9d,4|constant|rotor|liquid|s1|g2|structured,67.37558167089394,0.5962,65.82446533671515,True,True,True,,True
1,initial_gen7_archive,2|oscillator|still|frozen|s1|g2|mixed,p1g5_041,5,112e33a83ea2ec6f,,True,True,957,p1g5_041_s2,seed2,958,112e33a83ea2ec6f,2|oscillator|still|liquid|s1|g2|mixed,28.701828717671138,0.0,22.96146297413691,True,True,False,,True
1,initial_gen7_archive,3|grow|drift|liquid|s1|g2|structured,p1g5_057,5,b4e7b0eff2ea5f52,,True,True,957,p1g5_057,screen,957,b4e7b0eff2ea5f52,3|grow|drift|liquid|s1|g2|structured,58.49694808021664,0.3026,52.849558464173306,True,True,True,,False
1,initial_gen7_archive,4|switch|mobile|flicker|s1|g2|structured,p1g5_073,5,44cbd9b3b31970cd,,True,True,957,p1g5_073_s2,seed2,958,44cbd9b3b31970cd,4|switch|rotor|liquid|s1|g2|structured,67.36359800279358,0.4267,62.42487840223487,True,True,False,,True
1,initial_gen7_archive,3|oscillator|still|frozen|s1|g1|structured,p1g5_007,5,8682b73f9a4cfc74,,True,True,957,p1g5_007,screen,957,8682b73f9a4cfc74,3|oscillator|still|frozen|s1|g1|structured,18.177625813197334,0.0276,15.094100650557866,True,True,True,,False
1,initial_gen7_archive,3|constant|still|liquid|s1|g0|structured,p1g5_001,5,f9fd4b9a9c88ee6a,,True,True,957,p1g5_001,screen,957,f9fd4b9a9c88ee6a,3|constant|still|liquid|s1|g0|structured,22.98630260443376,0.1811,22.011042083547007,True,True,True,,False
1,initial_gen7_archive,2|relaxation|rotor|liquid|s1|g2|structured,p1g5_039,5,0070f08b2a432689,,True,True,957,p1g5_039_s3,seed3,959,0070f08b2a432689,2|switch|rotor|liquid|s1|g2|structured,60.744750206324845,0.4884,58.36380016505987,True,True,False,,True
1,initial_gen7_archive,2|switch|still|liquid|s1|g2|mixed,p1g5_035,5,e29244634a5b7e5d,,True,True,957,p1g5_035_s2,seed2,958,e29244634a5b7e5d,2|switch|drift|liquid|s1|g2|mixed,46.98238808593602,0.348,44.545910468748815,True,True,False,,True
1,initial_gen7_archive,3|constant|still|gas|s1|g2|mixed,p1g5_077,5,c4114e6995927301,,True,True,957,p1g5_077_s3,seed3,959,c4114e6995927301,3|constant|still|flicker|s1|g2|mixed,17.64250003065508,0.0,14.114000024524062,True,True,False,,True
1,initial_gen7_archive,3|constant|rotor|flicker|s1|g0|mixed,p1g5_002,5,f8038deeec6cbeb5,,True,True,957,p1g5_002_s3,seed3,959,f8038deeec6cbeb5,3|grow|rotor|liquid|s1|g0|mixed,44.11714418455217,0.0,35.29371534764173,True,True,False,,True
1,initial_gen7_archive,4|switch|rotor|liquid|s1|g1|structured,p1g5_012,5,15e9361ea30fcdb3,,True,True,957,p1g5_012,screen,957,15e9361ea30fcdb3,4|switch|rotor|liquid|s1|g1|structured,46.98503950778351,0.382,45.22803160622681,True,True,True,,False
1,initial_gen7_archive,4|switch|mobile|liquid|s2|g2|mixed,p1g5_045,5,1637e12ad895f8b1,,True,True,957,p1g5_045,screen,957,1637e12ad895f8b1,4|switch|mobile|liquid|s2|g2|mixed,60.56587331051636,0.0,48.45269864841308,True,True,True,,False
1,initial_gen7_archive,3|grow|mobile|flicker|s1|g2|structured,p1g5_048,5,19ce8f5d2f7ec59f,,True,True,957,p1g5_048,screen,957,19ce8f5d2f7ec59f,3|grow|mobile|flicker|s1|g2|structured,67.57545418196469,0.7412,68.88436334557174,True,True,True,,False
1,initial_gen7_archive,3|switch|still|liquid|s1|g2|mixed,p1g5_053,5,8e4299986c7764fd,,True,True,957,p1g5_053_s3,seed3,959,8e4299986c7764fd,3|switch|drift|liquid|s1|g2|mixed,53.65632129197633,0.0716,44.357057033581064,True,True,False,,True
1,initial_gen7_archive,1|constant|still|flicker|s1|g0|mixed,p1g5_085,5,46b879936ca1f04c,,True,True,957,p1g5_085_s3,seed3,959,46b879936ca1f04c,1|oscillator|still|flicker|s1|g0|mixed,20.532786579700858,0.0,16.426229263760685,True,True,False,,True
1,initial_gen7_archive,2|constant|rotor|liquid|s1|g2|structured,p1g5_064,5,e9e5a72b310bd141,,True,True,957,p1g5_064,screen,957,e9e5a72b310bd141,2|constant|rotor|liquid|s1|g2|structured,53.48379468355952,0.4201,51.18903574684761,True,True,True,,False
1,initial_gen7_archive,3|grow|rotor|frozen|s1|g2|structured,p1g6_002,6,708d457caaf19f99,,True,True,957,p1g6_002,screen,957,708d457caaf19f99,3|grow|rotor|frozen|s1|g2|structured,54.14792889373382,0.102,45.35834311498705,True,True,True,,False
1,initial_gen7_archive,2|constant|mobile|flicker|s1|g2|mixed,p1g6_033,6,21586638a75b5f95,,True,True,957,p1g6_033_s2,seed2,958,21586638a75b5f95,2|constant|mobile|flicker|s1|g2|mixed,33.02025729975379,0.0,26.41620583980303,True,True,True,,True
1,initial_gen7_archive,2|grow|mobile|liquid|s1|g1|mixed,p1g6_053,6,87da68345e8008fe,,True,True,957,p1g6_053_s2,seed2,958,87da68345e8008fe,2|grow|mobile|liquid|s1|g1|mixed,49.40091023920776,0.0,39.5207281913662,True,True,True,,True
1,initial_gen7_archive,4|grow|drift|flicker|s2|g2|structured,p1g6_006,6,b0ab94830eede339,,True,True,957,p1g6_006_s3,seed3,959,b0ab94830eede339,4|grow|drift|flicker|s2|g2|structured,59.56123893233273,0.4126,55.900991145866186,True,True,True,,True
1,initial_gen7_archive,4|switch|still|frozen|s1|g2|mixed,p1g6_008,6,72b641dba8085a1c,,True,True,957,p1g6_008_s2,seed2,958,72b641dba8085a1c,4|switch|drift|liquid|s1|g2|mixed,44.96338316636132,0.1452,38.874706533089046,True,True,False,,True
1,initial_gen7_archive,3|switch|still|liquid|s1|g2|structured,p1g6_012,6,249b7297e2ca86db,,True,True,957,p1g6_012_s3,seed3,959,249b7297e2ca86db,3|constant|rotor|liquid|s1|g2|structured,52.33609766288026,0.1545,44.958878130304214,True,True,False,,True
1,initial_gen7_archive,4|switch|mobile|flicker|s2|g2|structured,p1g6_060,6,4f87688452df6fde,,True,True,957,p1g6_060_s2,seed2,958,4f87688452df6fde,4|grow|mobile|flicker|s2|g2|structured,66.51311211099281,0.4509,62.228489688794255,True,True,False,,True
1,initial_gen7_archive,1|grow|drift|liquid|s1|g2|structured,p1g6_001,6,a2baacc85b31a791,,True,True,957,p1g6_001,screen,957,a2baacc85b31a791,1|grow|drift|liquid|s1|g2|structured,33.27171991680846,0.2271,31.159375933446764,True,True,True,,False
1,initial_gen7_archive,1|constant|still|gas|s1|g0|mixed,p1g6_010,6,c9de4b4275cb9d65,,True,True,957,p1g6_010_s3,seed3,959,c9de4b4275cb9d65,1|constant|still|frozen|s1|g0|mixed,4.771875,0.0,3.8175,True,True,False,,True
1,initial_gen7_archive,3|switch|mobile|flicker|s1|g2|structured,p1g6_026,6,0bf97bd4c0a390b3,,True,True,957,p1g6_026_s2,seed2,958,0bf97bd4c0a390b3,3|grow|rotor|liquid|s1|g2|structured,64.67745811902859,0.3768,59.27796649522286,True,True,False,,True
1,initial_gen7_archive,3|grow|mobile|liquid|s1|g1|structured,p1g6_027,6,5cc23599a1bad445,,True,True,957,p1g6_027_s3,seed3,959,5cc23599a1bad445,3|grow|mobile|liquid|s2|g1|structured,72.08519922626536,0.5242,68.15215938101228,True,True,False,,True
1,initial_gen7_archive,4|grow|rotor|flicker|s2|g2|structured,p1g6_062,6,5f4119d6059bd8aa,,True,True,957,p1g6_062,screen,957,5f4119d6059bd8aa,4|grow|rotor|flicker|s2|g2|structured,62.27825757579538,0.392,57.6626060606363,True,True,True,,False
1,initial_gen7_archive,3|grow|mobile|flicker|s2|g2|mixed,p1g6_020,6,e1c8882bbd971b9c,,True,True,957,p1g6_020,screen,957,e1c8882bbd971b9c,3|grow|mobile|flicker|s2|g2|mixed,50.406306188160244,0.0,40.325044950528195,True,True,True,,False
1,initial_gen7_archive,4|grow|mobile|liquid|s2|g0|structured,p1g6_051,6,ae859cef82a541f9,,True,True,957,p1g6_051_s2,seed2,958,ae859cef82a541f9,4|grow|mobile|liquid|s2|g0|structured,65.33782164004184,0.6145,64.56025731203347,True,True,True,,True
1,initial_gen7_archive,4|constant|mobile|flicker|s1|g2|mixed,p1g6_071,6,69725706893286e3,,True,True,957,p1g6_071_s2,seed2,958,69725706893286e3,4|constant|mobile|flicker|s1|g2|mixed,40.06552242571092,0.0,32.05241794056873,True,True,True,,True
1,initial_gen7_archive,2|constant|drift|flicker|s1|g2|mixed,p1g6_015,6,198fd2e35c3c19ac,,True,True,957,p1g6_015,screen,957,198fd2e35c3c19ac,2|constant|drift|flicker|s1|g2|mixed,36.33921099282856,0.0,29.07136879426285,True,True,True,,False
1,initial_gen7_archive,3|constant|drift|flicker|s1|g0|mixed,p1g6_066,6,7c2fc0cb13290533,,True,True,957,p1g6_066_s3,seed3,959,7c2fc0cb13290533,3|constant|drift|flicker|s1|g0|mixed,28.892599019580267,0.0,23.114079215664216,True,True,True,,True
1,initial_gen7_archive,2|oscillator|still|flicker|s1|g0|mixed,p1g6_041,6,e4f5c10674e021e9,,True,True,957,p1g6_041_s3,seed3,959,e4f5c10674e021e9,2|switch|still|flicker|s1|g0|mixed,21.83418008265206,0.0,17.467344066121647,True,True,False,,True
1,initial_gen7_archive,3|switch|mobile|liquid|s1|g1|mixed,p1g7_002,7,6adeb29968a5792b,,True,True,957,p1g7_002_s3,seed3,959,6adeb29968a5792b,3|switch|rotor|liquid|s1|g1|mixed,42.25340770511275,0.0,33.802726164090195,True,True,False,,True
1,initial_gen7_archive,2|grow|mobile|liquid|s1|g0|mixed,p1g7_004,7,6d98b934cd0ce414,,True,True,957,p1g7_004,screen,957,6d98b934cd0ce414,2|grow|mobile|liquid|s1|g0|mixed,31.674763142180318,0.0,25.339810513744254,True,True,True,,False
1,initial_gen7_archive,3|oscillator|still|frozen|s1|g2|mixed,p1g7_068,7,6b6a22062749efd1,,True,True,957,p1g7_068_s3,seed3,959,6b6a22062749efd1,3|switch|still|liquid|s1|g2|mixed,45.18976397975791,0.1631,39.41381118380633,True,True,False,,True
1,initial_gen7_archive,3|grow|rotor|liquid|s2|g2|mixed,p1g7_061,7,856eddbeaa61be9a,,True,True,957,p1g7_061_s2,seed2,958,856eddbeaa61be9a,3|grow|rotor|liquid|s3|g2|structured,68.75583719577241,0.4493,63.99066975661793,True,True,False,,True
1,initial_gen7_archive,2|switch|mobile|liquid|s1|g0|mixed,p1g7_012,7,7dd4abb4761fea51,,True,True,957,p1g7_012_s3,seed3,959,7dd4abb4761fea51,2|switch|mobile|liquid|s1|g0|mixed,38.345982054160515,0.0,30.676785643328408,True,True,True,,True
1,initial_gen7_archive,3|grow|drift|liquid|s1|g2|mixed,p1g7_019,7,bf8bbd9ae45b0890,,True,True,957,p1g7_019,screen,957,bf8bbd9ae45b0890,3|grow|drift|liquid|s1|g2|mixed,47.23154167262394,0.1304,40.39323333809915,True,True,True,,False
1,initial_gen7_archive,2|constant|drift|flicker|s1|g0|mixed,p1g7_066,7,8bd523c265dd37b3,,True,True,957,p1g7_066_s2,seed2,958,8bd523c265dd37b3,2|constant|still|liquid|s1|g0|mixed,18.10114381991406,0.0,14.480915055931249,True,True,False,,True
1,initial_gen7_archive,4|constant|drift|liquid|s1|g2|mixed,p1g7_067,7,6511171ef33182b5,,True,True,957,p1g7_067_s2,seed2,958,6511171ef33182b5,4|constant|drift|liquid|s1|g2|mixed,37.623501159016456,0.0,30.098800927213162,True,True,True,,True
1,initial_gen7_archive,4|grow|mobile|flicker|s1|g0|mixed,p1g7_005,7,739009a35470caad,,True,True,957,p1g7_005_s3,seed3,959,739009a35470caad,4|grow|mobile|flicker|s1|g0|mixed,50.67304032002999,0.3326,47.190432256023996,True,True,True,,True
1,initial_gen7_archive,2|switch|rotor|liquid|s1|g2|mixed,p1g7_056,7,a2ee49e1e3f04f01,,True,True,957,p1g7_056_s3,seed3,959,a2ee49e1e3f04f01,2|switch|rotor|liquid|s1|g2|structured,39.93234932265703,0.1017,33.97987945812562,True,True,False,,True
1,surviving_marked_final,3|grow|rotor|liquid|s2|g2,p6g8_033,0,27a2960d05f47297,,True,False,,p6g8_033_c9,c9fill,957,27a2960d05f47297,3|grow|rotor|liquid|s1|g2|structured,60.057474266161066,0.431,60.057474266161066,True,True,False,,
1,surviving_marked_final,4|grow|mobile|liquid|s3|g2,p3g9_022,0,9a815b4bb1db78ea,,True,False,,p3g9_022_c9,c9fill,957,9a815b4bb1db78ea,4|grow|mobile|liquid|s2|g2|structured,57.08225447850029,0.295,57.08225447850029,True,True,False,,
1,surviving_marked_final,4|grow|rotor|liquid|s3|g2,p2g7_039,0,fa86cb8089d048d0,,True,False,,p2g7_039_c9,c9fill,957,fa86cb8089d048d0,4|grow|rotor|liquid|s1|g2|structured,60.37324219635997,0.4165,60.37324219635997,True,True,False,,
1,surviving_marked_final,3|switch|rotor|liquid|s2|g2,p6g7_028,0,99843d9cd96588d6,,True,False,,p6g7_028_c9,c9fill,957,99843d9cd96588d6,3|switch|mobile|liquid|s2|g2|structured,57.74913940238972,0.3106,57.74913940238972,True,True,False,,
1,surviving_marked_final,3|grow|mobile|liquid|s2|g2,p6g9_021,0,b310fbfc5cac334e,,True,False,,p6g9_021_c9,c9fill,957,b310fbfc5cac334e,3|grow|mobile|liquid|s2|g2|structured,57.31503896872498,0.2258,57.31503896872498,True,True,False,,
1,surviving_marked_final,3|switch|mobile|liquid|s2|g2,p6g5_026,0,ead25ce87e4b853d,,True,False,,p6g5_026_c9,c9fill,957,ead25ce87e4b853d,3|switch|rotor|liquid|s2|g2|structured,64.76800610456174,0.3102,64.76800610456174,True,True,False,,
1,surviving_marked_final,4|grow|mobile|liquid|s3|g1,p3g6_032,0,3e9e387b61a8cb22,,True,False,,p3g6_032_c9,c9fill,957,3e9e387b61a8cb22,4|grow|mobile|liquid|s1|g1|structured,53.4934417075938,0.3719,53.4934417075938,True,True,False,,
1,surviving_marked_final,3|grow|rotor|liquid|s3|g2,p2g6_020,0,489530b94bd868b0,,True,False,,p2g6_020_c9,c9fill,957,489530b94bd868b0,3|grow|rotor|liquid|s2|g2|structured,61.04908046244286,0.375,61.04908046244286,True,True,False,,
1,surviving_marked_final,4|grow|mobile|liquid|s2|g1,p1g7_025,0,07854843ba8e93b1,,True,False,,p1g7_025,screen,957,de1b14c1d5bc2426,3|grow|rotor|liquid|s2|g2|structured,70.56844761409967,0.4729,65.91275809127973,False,False,False,,
1,surviving_marked_final,4|switch|mobile|liquid|s3|g2,p5g3_040,0,dabace1997467b68,,True,False,,p5g3_040_c9,c9fill,957,dabace1997467b68,4|switch|rotor|liquid|s1|g2|structured,70.51180784559884,0.5265,70.51180784559884,True,True,False,,
1,surviving_marked_final,4|switch|rotor|liquid|s1|g2,p1g7_030,0,d2ee337cb598d2ef,,True,False,,p1g7_030,screen,957,3e9e387b61a8cb22,4|grow|mobile|liquid|s1|g1|structured,57.56930213449225,0.3719,53.4934417075938,False,False,False,,
1,surviving_marked_final,4|grow|mobile|liquid|s2|g2,p5g7_040,0,83b42c8f4ca19485,,True,False,,p5g7_040_c9,c9fill,957,83b42c8f4ca19485,4|grow|mobile|liquid|s1|g2|structured,68.85298716183334,0.4685,68.85298716183334,True,True,False,,
1,surviving_marked_final,4|grow|rotor|liquid|s3|g1,p4g3_033,0,4ca14697d3781ef6,,True,False,,p4g3_033_c9,c9fill,957,4ca14697d3781ef6,4|grow|rotor|liquid|s3|g1|structured,66.43169681078231,0.4323,66.43169681078231,True,True,False,,
1,surviving_marked_final,3|grow|mobile|liquid|s3|g2,p3g9_020,0,4b6edf7bed2ff135,,True,False,,p3g9_020_c9,c9fill,957,4b6edf7bed2ff135,3|grow|mobile|liquid|s3|g2|structured,69.29210541029907,0.5103,69.29210541029907,True,True,False,,
1,surviving_marked_final,3|grow|rotor|liquid|s1|g2,p6g7_035,0,b3ca2cf65a12bd89,,True,False,,p6g7_035_c9,c9fill,957,b3ca2cf65a12bd89,3|switch|rotor|liquid|s2|g2|structured,64.90869333661456,0.5298,64.90869333661456,True,True,False,,
1,surviving_marked_final,4|grow|mobile|liquid|s1|g2,p3g3_038,0,0c49060d9652323f,,True,False,,p3g3_038_c9,c9fill,957,0c49060d9652323f,4|grow|mobile|liquid|s1|g2|structured,70.79668978096745,0.5996,70.79668978096745,True,True,False,,
1,surviving_marked_final,4|switch|rotor|liquid|s2|g2,p4g2_044,0,173f84b80256caeb,,True,False,,p4g2_044_c9,c9fill,957,173f84b80256caeb,4|grow|mobile|liquid|s1|g2|mixed,45.36718901841022,0.0,45.36718901841022,True,True,False,,
1,surviving_marked_final,4|grow|rotor|liquid|s2|g2,p1g2_020,0,07440dda3d77d9a9,,True,False,,p1g2_020_s2,seed2,958,94568c24e2971139,3|oscillator|drift|liquid|s1|g2|structured,45.31795765338646,0.251,41.27436612270917,False,False,False,,
1,surviving_marked_final,4|switch|mobile|liquid|s1|g2,p6g6_032,0,e85f4b309db0d245,,True,False,,p6g6_032_c9,c9fill,957,e85f4b309db0d245,4|switch|mobile|liquid|s1|g2|structured,69.3955352498653,0.5256,69.3955352498653,True,True,False,,
1,surviving_marked_final,4|grow|rotor|liquid|s1|g2,p6g8_020,0,3f6f5093e8b0e1db,,True,False,,p6g8_020_c9,c9fill,957,3f6f5093e8b0e1db,4|switch|rotor|liquid|s1|g2|structured,62.590408031856974,0.49,62.590408031856974,True,True,False,,
1,surviving_marked_final,4|switch|mobile|liquid|s2|g2,p3g7_046,0,3a2135c4e6a392e2,,True,False,,p3g7_046_c9,c9fill,957,3a2135c4e6a392e2,4|grow|rotor|liquid|s2|g2|mixed,47.43250500749111,0.0,47.43250500749111,True,True,False,,
1,surviving_marked_final,4|grow|rotor|flicker|s3|g2,p2g3_073,0,6da2f3231522e927,,True,False,,p2g3_073_c9,c9fill,957,6da2f3231522e927,4|grow|mobile|flicker|s3|g2|mixed,55.34319346713424,0.2162,55.34319346713424,True,True,False,,
1,surviving_marked_final,3|grow|mobile|liquid|s1|g2,p6g2_039,0,7019b4263417a389,,True,False,,p6g2_039_c9,c9fill,957,7019b4263417a389,3|switch|mobile|liquid|s1|g2|structured,58.54470005677156,0.346,58.54470005677156,True,True,False,,
1,surviving_marked_final,3|grow|mobile|liquid|s3|g1,p4g5_040,0,66a64dfb975fcdc6,,True,False,,p4g5_040_c9,c9fill,957,66a64dfb975fcdc6,3|grow|mobile|liquid|s1|g1|structured,50.24011939559091,0.3101,50.24011939559091,True,True,False,,
1,surviving_marked_final,4|grow|drift|liquid|s2|g2,p2g1_040,0,eef1806b5f1e0089,,True,False,,p2g1_040_c9,c9fill,957,eef1806b5f1e0089,3|grow|mobile|liquid|s2|g2|structured,49.64887038912887,0.2788,49.64887038912887,True,True,False,,
1,surviving_marked_final,4|grow|rotor|liquid|s2|g1,p1g7_032,0,f0c0d4119fa77126,,True,False,,p1g7_032,screen,957,53ba29b19dcd90c2,3|switch|rotor|liquid|s1|g2|structured,63.13646506587222,0.5278,61.065172052697775,False,False,False,,
1,surviving_marked_final,4|switch|mobile|liquid|s1|g1,p6g3_033,0,45d84b9a9c2d5329,,True,False,,p6g3_033_c9,c9fill,957,45d84b9a9c2d5329,4|switch|mobile|liquid|s1|g1|structured,64.56198883465801,0.6393,64.56198883465801,True,True,False,,
1,surviving_marked_final,3|switch|mobile|liquid|s1|g2,p3g7_014,0,bb89c8e401f4f69a,,True,False,,p3g7_014_c9,c9fill,957,bb89c8e401f4f69a,3|oscillator|mobile|liquid|s1|g2|structured,60.14176949413577,0.5689,60.14176949413577,True,True,False,,
1,surviving_marked_final,4|grow|mobile|flicker|s2|g2,p2g5_023,0,84ec665a3a51196b,,True,False,,p2g5_023_c9,c9fill,957,84ec665a3a51196b,4|grow|mobile|flicker|s2|g2|mixed,52.0053900191002,0.189,52.0053900191002,True,True,False,,
1,surviving_marked_final,3|switch|rotor|liquid|s1|g2,p3g8_042,0,669ecc8e806a412c,,True,False,,p3g8_042_c9,c9fill,957,669ecc8e806a412c,3|grow|mobile|liquid|s1|g2|structured,57.756974563647674,0.4488,57.756974563647674,True,True,False,,
1,surviving_marked_final,4|grow|rotor|flicker|s2|g2,p6g4_021,0,f1d619e4608e8429,,True,False,,p6g4_021_c9,c9fill,957,f1d619e4608e8429,4|grow|mobile|liquid|s1|g2|structured,64.58237487018637,0.4944,64.58237487018637,True,True,False,,
1,surviving_marked_final,4|grow|mobile|liquid|s3|g0,p6g2_022,0,4822df84bbe8edf6,,True,False,,p6g2_022_c9,c9fill,957,4822df84bbe8edf6,4|grow|rotor|liquid|s2|g0|structured,68.3576392821715,0.5982,68.3576392821715,True,True,False,,
1,surviving_marked_final,4|grow|drift|liquid|s1|g2,p2g4_020,0,36456c27fa9e9db9,,True,False,,p2g4_020_c9,c9fill,957,36456c27fa9e9db9,3|grow|mobile|liquid|s2|g2|structured,49.242756211953505,0.2713,49.242756211953505,True,True,False,,
1,surviving_marked_final,4|grow|rotor|liquid|s1|g1,p3g7_015,0,b6669fc876a2db67,,True,False,,p3g7_015_c9,c9fill,957,b6669fc876a2db67,4|grow|rotor|liquid|s1|g1|structured,61.14055172755743,0.4313,61.14055172755743,True,True,False,,
1,surviving_marked_final,4|constant|rotor|liquid|s1|g2,p6g7_067,0,070d384c430a8e0f,,True,False,,p6g7_067_c9,c9fill,957,070d384c430a8e0f,4|constant|rotor|liquid|s1|g2|structured,65.35438205930618,0.586,65.35438205930618,True,True,False,,
1,surviving_marked_final,4|switch|rotor|flicker|s1|g2,p4g7_062,0,99904c4c71c802f0,,True,False,,p4g7_062_c9,c9fill,957,99904c4c71c802f0,4|switch|rotor|flicker|s1|g2|mixed,42.15224317881897,0.0,42.15224317881897,True,True,False,,
1,surviving_marked_final,4|grow|mobile|liquid|s1|g1,p3g5_003,0,a8588ddb13332b62,,True,False,,p3g5_003_c9,c9fill,957,a8588ddb13332b62,4|switch|mobile|liquid|s1|g1|structured,67.33665464169752,0.5239,67.33665464169752,True,True,False,,
1,surviving_marked_final,3|grow|mobile|liquid|s2|g1,p6g1_023,0,b52d5d7da8ee6179,,True,False,,p6g1_023_c9,c9fill,957,b52d5d7da8ee6179,3|grow|mobile|liquid|s1|g1|structured,48.188593310787454,0.304,48.188593310787454,True,True,False,,
1,surviving_marked_final,4|switch|mobile|liquid|s2|g1,p1g3_035,0,a065779eaf3df961,,True,False,,p1g3_035_s3,seed3,959,a065779eaf3df961,4|grow|rotor|liquid|s1|g1|structured,70.52708086831757,0.5626,67.67366469465405,True,True,False,,
1,surviving_marked_final,2|grow|rotor|liquid|s1|g2,p2g4_062,0,37e5bf4d92c4be41,,True,False,,p2g4_062_c9,c9fill,957,37e5bf4d92c4be41,2|grow|rotor|liquid|s1|g2|structured,60.1178662728918,0.3921,60.1178662728918,True,True,False,,
1,surviving_marked_final,2|grow|mobile|liquid|s1|g2,p2g4_053,0,8f894fb7b2f207f4,,True,False,,p2g4_053_c9,c9fill,957,8f894fb7b2f207f4,2|grow|mobile|liquid|s1|g2|structured,60.98367967916403,0.4385,60.98367967916403,True,True,False,,
1,surviving_marked_final,2|grow|mobile|liquid|s2|g2,p2g2_038,0,ad835d9583d074b2,,True,False,,p2g2_038_c9,c9fill,957,ad835d9583d074b2,2|switch|mobile|liquid|s2|g2|structured,47.86555669194064,0.1835,47.86555669194064,True,True,False,,
1,surviving_marked_final,4|switch|mobile|flicker|s1|g2,p2g2_070,0,3403b1a691db96ea,,True,False,,p2g2_070_c9,c9fill,957,3403b1a691db96ea,4|switch|mobile|flicker|s1|g2|mixed,42.575031366488766,0.0,42.575031366488766,True,True,False,,
