island,cand,gen,op,parents,ghash,screen_status,screen_C9_mode,screen_C9,screen_interest_raw,screen_interest_v2,screen_descriptor_bin,selected_declared,selected_valid,declared_pair,valid_pair,invalid_confirmation_rows,unique_assayed_seeds,three_seed_C9_min,seed2_cand,seed2_status,seed2_C9,seed2_interest_raw,seed2_interest_v2,seed3_cand,seed3_status,seed3_C9,seed3_interest_raw,seed3_interest_v2,screen_qualifies_025,screen_common_I025,any_seed_qualifies_025,any_confirmed_025,screen_plus_any_confirmed_025,robust_three_seeds_025,robust_partial_only_025,three_seed_common_I025_min,screen_qualifies_040,screen_common_I040,any_seed_qualifies_040,any_confirmed_040,screen_plus_any_confirmed_040,robust_three_seeds_040,robust_partial_only_040,three_seed_common_I040_min
1,p1g5_054,5,merge_spatial_ic,"[""p6g9_021"",""p2g4_002""]",b310fbfc5cac334e,ok,partial,0.1548,55.028356621046235,68.21114216139499,3|switch|mobile|liquid|s1|g2|structured,False,False,False,False,0,1,,,,,,,,,,,,False,55.028356621046235,False,False,False,False,False,,False,47.11868529683699,False,False,False,False,False,
1,p1g5_075,5,merge_share_chan,"[""p4g4_018"",""ref_iso_d0.65""]",2c18c2e961f220ac,ok,partial,0.0,33.96592083477108,45.28789444636144,2|switch|still|liquid|s1|g2|mixed,True,True,False,False,0,2,,p1g5_075_s2,ok,0.0,31.36200427246876,41.81600569662501,,,,,,False,33.96592083477108,False,False,False,False,False,,False,27.172736667816864,False,False,False,False,False,
1,p1g5_077,5,merge_share_chan,"[""p2g6_020"",""p1g4_089""]",c4114e6995927301,ok,partial,0.0,16.20610003065508,21.608133374206773,3|constant|still|gas|s1|g2|mixed,True,True,True,True,0,3,0.0,p1g5_077_s2,ok,0.0,17.574434988513094,23.432579984684125,p1g5_077_s3,ok,0.0,17.64250003065508,23.52333337420677,False,16.20610003065508,False,False,False,False,False,16.20610003065508,False,12.964880024524064,False,False,False,False,False,12.964880024524064
1,p1g5_002,5,mutate,"[""p1g4_036""]",f8038deeec6cbeb5,ok,partial,0.0,37.9030027842875,50.53733704571667,3|constant|rotor|flicker|s1|g0|mixed,True,True,True,True,0,3,0.0,p1g5_002_s2,ok,0.0,38.71813860386267,51.62418480515023,p1g5_002_s3,ok,0.0,44.11714418455217,58.82285891273622,False,37.9030027842875,False,False,False,False,False,37.9030027842875,False,30.32240222743,False,False,False,False,False,30.32240222743
1,p1g5_005,5,mutate,"[""p6g7_028""]",15d0018abd846192,ok,partial,0.3081,59.00011934940112,68.3968257992015,2|switch|mobile|liquid|s1|g2|structured,False,False,False,False,0,1,,,,,,,,,,,,False,59.00011934940112,False,False,False,False,False,,False,53.362095479520896,False,False,False,False,False,
1,p1g5_006,5,mutate,"[""p6g7_028""]",b9a1f01df773506c,ok,partial,0.4035,57.981874835465504,63.85916644728734,3|switch|rotor|liquid|s1|g2|structured,False,False,False,False,0,1,,,,,,,,,,,,False,57.981874835465504,False,False,False,False,False,,False,54.45549986837241,False,False,False,False,False,
1,p1g5_009,5,mutate,"[""p1g1_009""]",e0b5ec88fe286154,ok,partial,0.342,51.0599427740902,56.67992369878693,2|switch|mobile|liquid|s1|g2|structured,False,False,False,False,0,1,,,,,,,,,,,,False,51.0599427740902,False,False,False,False,False,,False,47.68795421927216,False,False,False,False,False,
1,p1g5_012,5,mutate,"[""p4g3_033""]",15e9361ea30fcdb3,ok,partial,0.382,46.98503950778351,49.91338601037801,4|switch|rotor|liquid|s1|g1|structured,True,True,True,True,0,3,0.3336,p1g5_012_s2,ok,0.3542,44.85243849855968,47.99658466474624,p1g5_012_s3,ok,0.3336,46.304613989529955,50.61948531937327,False,46.98503950778351,False,False,False,False,False,44.85243849855968,False,45.22803160622681,False,False,False,False,False,42.96595079884774
1,p1g5_014,5,mutate,"[""p6g5_026""]",510a2e15357d1c55,ok,partial,0.3879,68.11554932441825,77.89073243255767,3|grow|rotor|liquid|s1|g2|structured,True,True,True,True,0,3,0.3857,p1g5_014_s2,ok,0.4152,59.574923304855666,65.59323107314088,p1g5_014_s3,ok,0.3857,61.91895221136525,69.70193628182034,False,68.11554932441825,False,False,False,False,False,59.574923304855666,False,62.250439459534604,False,False,False,False,False,55.96393864388453
1,p1g5_024,5,mint_bilin,"[""p6g7_028""]",1c46219a67137021,ok,partial,0.3188,65.83092609808148,77.14790146410864,3|switch|mobile|liquid|s2|g2|structured,False,False,False,False,0,1,,,,,,,,,,,,False,65.83092609808148,False,False,False,False,False,,False,59.040740878465186,False,False,False,False,False,
1,p1g5_027,5,mint_bilin,"[""p4g1_018""]",f77e9e2b00cf8aca,ok,partial,0.0,48.422416302495236,64.56322173666031,3|switch|mobile|flicker|s1|g2|mixed,False,False,False,False,0,1,,,,,,,,,,,,False,48.422416302495236,False,False,False,False,False,,False,38.737933041996186,False,False,False,False,False,
1,p1g5_035,5,add_chan,"[""p1g2_012""]",e29244634a5b7e5d,ok,partial,0.1148,43.717952374842845,54.463936499790464,2|switch|still|liquid|s1|g2|mixed,True,True,True,True,0,3,0.1148,p1g5_035_s2,ok,0.348,46.98238808593602,51.043184114581365,p1g5_035_s3,ok,0.2206,44.67786880217048,52.21715840289397,False,43.717952374842845,False,False,False,False,False,43.717952374842845,False,37.270361899874274,False,False,False,False,False,37.270361899874274
1,p1g5_044,5,dup_act,"[""p2g6_020""]",8c33927bc34f75d8,ok,partial,0.0,46.40264259099237,61.87019012132316,4|switch|mobile|flicker|s1|g2|mixed,False,False,False,False,0,1,,,,,,,,,,,,False,46.40264259099237,False,False,False,False,False,,False,37.1221140727939,False,False,False,False,False,
1,p1g5_003,5,mutate,"[""p2g6_020""]",d04a33b2953e7b3e,ok,partial,0.0,43.18422813518679,57.57897084691572,3|switch|mobile|liquid|s1|g2|mixed,False,False,False,False,0,1,,,,,,,,,,,,False,43.18422813518679,False,False,False,False,False,,False,34.54738250814943,False,False,False,False,False,
1,p1g5_025,5,mint_bilin,"[""p2g6_020""]",3fd2e55ff600f863,ok,partial,0.565,68.09876586696008,71.96502115594677,3|switch|mobile|liquid|s1|g2|structured,False,False,False,False,0,1,,,,,,,,,,,,True,68.09876586696008,True,False,False,False,False,,True,65.77901269356806,True,False,False,False,False,
1,p1g5_031,5,delete_bilin,"[""p2g6_020""]",efe73b5851901019,ok,partial,0.3428,66.32406570782159,77.00542094376212,3|switch|mobile|liquid|s2|g2|structured,False,False,False,False,0,1,,,,,,,,,,,,False,66.32406570782159,False,False,False,False,False,,False,59.915252566257266,False,False,False,False,False,
1,p1g5_045,5,dup_act,"[""p2g6_020""]",1637e12ad895f8b1,ok,partial,0.0,60.56587331051636,80.75449774735515,4|switch|mobile|liquid|s2|g2|mixed,True,True,True,True,0,3,0.0,p1g5_045_s2,ok,0.0,59.833261111490714,79.77768148198761,p1g5_045_s3,ok,0.0,60.38035590931025,80.50714121241367,False,60.56587331051636,False,False,False,False,False,59.833261111490714,False,48.45269864841308,False,False,False,False,False,47.86660888919257
1,p1g5_059,5,merge_cross_edge,"[""p1g4_081"",""blk_p10g0_ds6_000""]",7322c5914fc0ccc5,ok,partial,0.0,50.44716539262707,67.26288719016942,4|switch|mobile|flicker|s1|g2|mixed,False,False,False,False,0,1,,,,,,,,,,,,False,50.44716539262707,False,False,False,False,False,,False,40.35773231410165,False,False,False,False,False,
1,p1g5_060,5,merge_cross_edge,"[""p1g2_032"",""ref_BFIELD_g0.05""]",9e197681da6b2458,ok,partial,0.5522,59.00689714994747,60.269196199929965,3|switch|mobile|liquid|s1|g2|structured,False,False,False,False,0,1,,,,,,,,,,,,False,59.00689714994747,False,False,False,False,False,,False,58.24951771995798,False,False,False,False,False,
1,p1g5_019,5,mint_bilin,"[""p2g6_020""]",bb3af1f7f6c9b0c7,ok,partial,0.3291,64.45764045272944,74.97352060363924,3|grow|rotor|liquid|s1|g2|structured,False,False,False,False,0,1,,,,,,,,,,,,False,64.45764045272944,False,False,False,False,False,,False,58.14811236218355,False,False,False,False,False,
1,p1g5_020,5,mint_bilin,"[""p2g6_020""]",a1c59e9e9cc2ba84,ok,partial,0.454,69.54380240422958,77.59173653897278,3|grow|rotor|liquid|s2|g2|structured,False,False,False,False,0,1,,,,,,,,,,,,True,69.54380240422958,True,False,False,False,False,,True,64.71504192338367,True,False,False,False,False,
1,p1g5_048,5,merge_spatial_ic,"[""p1g1_010"",""p1g5_022""]",19ce8f5d2f7ec59f,ok,partial,0.7412,67.57545418196469,65.39393890928625,3|grow|mobile|flicker|s1|g2|structured,True,True,False,False,0,2,,p1g5_048_s2,ok,0.0,14.225752193765768,18.96766959168769,,,,,,True,67.57545418196469,True,False,False,False,False,,True,68.88436334557174,True,False,False,False,False,
1,p1g5_052,5,merge_spatial_ic,"[""p2g6_020"",""p3g5_061""]",489530b94bd868b0,ok,partial,0.4801,61.706862811884804,66.27248374917974,3|switch|rotor|liquid|s1|g2|structured,False,False,False,False,0,1,,,,,,,,,,,,True,61.706862811884804,True,False,False,False,False,,False,58.96749024950785,False,False,False,False,False,
1,p1g5_053,5,merge_spatial_ic,"[""p5g8_007"",""p1g4_089""]",8e4299986c7764fd,ok,partial,0.0,48.59306022537316,64.79074696716421,3|switch|still|liquid|s1|g2|mixed,True,True,True,True,0,3,0.0,p1g5_053_s2,ok,0.0,47.54634082199169,63.39512109598893,p1g5_053_s3,ok,0.0716,53.65632129197633,69.15509505596845,False,48.59306022537316,False,False,False,False,False,47.54634082199169,False,38.87444818029852,False,False,False,False,False,38.037072657593356
1,p1g5_063,5,merge_cross_edge,"[""p10g0_ds6_000"",""ref_M0""]",68f6fde8be9f1282,ok,partial,0.5214,64.1476390233538,68.15018536447174,3|switch|rotor|liquid|s1|g2|structured,False,False,False,False,0,1,,,,,,,,,,,,True,64.1476390233538,True,False,False,False,False,,True,61.74611121868304,True,False,False,False,False,
1,p1g5_078,5,immigrate,,5f227c24f114856c,no_blobs,missing,,0.0,,,False,False,False,False,0,1,,,,,,,,,,,,False,,False,False,False,False,False,,False,,False,False,False,False,False,
1,p1g5_083,5,immigrate,,aa7d80046531e285,no_blobs,missing,,0.0,,,False,False,False,False,0,1,,,,,,,,,,,,False,,False,False,False,False,False,,False,,False,False,False,False,False,
1,p1g5_084,5,immigrate,,07016cfd94f03e31,no_blobs,missing,,0.0,,,False,False,False,False,0,1,,,,,,,,,,,,False,,False,False,False,False,False,,False,,False,False,False,False,False,
1,p1g5_089,5,immigrate,,7ade88f31c296dd0,no_blobs,missing,,0.0,,,False,False,False,False,0,1,,,,,,,,,,,,False,,False,False,False,False,False,,False,,False,False,False,False,False,
1,p1g5_093,5,immigrate,,2d7acf0ca79ba322,no_blobs,missing,,0.0,,,False,False,False,False,0,1,,,,,,,,,,,,False,,False,False,False,False,False,,False,,False,False,False,False,False,
1,p1g5_095,5,immigrate,,ce89256083508516,no_blobs,missing,,0.0,,,False,False,False,False,0,1,,,,,,,,,,,,False,,False,False,False,False,False,,False,,False,False,False,False,False,
1,p1g5_096,5,immigrate,,592e291254200fc4,no_blobs,missing,,0.0,,,False,False,False,False,0,1,,,,,,,,,,,,False,,False,False,False,False,False,,False,,False,False,False,False,False,
1,p1g5_080,5,immigrate,,aea9d3c0579269f1,no_blobs,missing,,0.0,,,False,False,False,False,0,1,,,,,,,,,,,,False,,False,False,False,False,False,,False,,False,False,False,False,False,
1,p1g5_087,5,immigrate,,77611b1d1f851092,no_blobs,missing,,0.0,,,False,False,False,False,0,1,,,,,,,,,,,,False,,False,False,False,False,False,,False,,False,False,False,False,False,
1,p1g5_088,5,immigrate,,5f2de4d40c3f1722,no_blobs,missing,,0.0,,,False,False,False,False,0,1,,,,,,,,,,,,False,,False,False,False,False,False,,False,,False,False,False,False,False,
1,p1g5_094,5,immigrate,,e62e8603ef1555da,no_blobs,missing,,0.0,,,False,False,False,False,0,1,,,,,,,,,,,,False,,False,False,False,False,False,,False,,False,False,False,False,False,
1,p1g5_081,5,immigrate,,87d69f891b8d7bb8,ok,partial,0.0,0.0,0.0,1|constant|still|gas|s1|g0|mixed,False,False,False,False,0,1,,,,,,,,,,,,False,0.0,False,False,False,False,False,,False,0.0,False,False,False,False,False,
1,p1g5_082,5,immigrate,,a430b38995e0862c,ok,partial,0.0,0.0,0.0,1|constant|still|gas|s1|g0|mixed,False,False,False,False,0,1,,,,,,,,,,,,False,0.0,False,False,False,False,False,,False,0.0,False,False,False,False,False,
1,p1g5_090,5,immigrate,,8987f5a0bb7c054d,ok,partial,0.0,0.0,0.0,1|constant|still|gas|s1|g0|mixed,False,False,False,False,0,1,,,,,,,,,,,,False,0.0,False,False,False,False,False,,False,0.0,False,False,False,False,False,
1,p1g5_092,5,immigrate,,cc5c5fd9d319b836,ok,partial,0.0,0.0,0.0,1|constant|still|gas|s1|g0|mixed,False,False,False,False,0,1,,,,,,,,,,,,False,0.0,False,False,False,False,False,,False,0.0,False,False,False,False,False,
1,p1g5_097,5,immigrate,,01d5f98f2f11db66,ok,partial,0.0,15.337500000000002,20.450000000000003,2|constant|still|gas|s1|g0|mixed,False,False,False,False,0,1,,,,,,,,,,,,False,15.337500000000002,False,False,False,False,False,,False,12.270000000000001,False,False,False,False,False,
1,p1g5_079,5,immigrate,,ef8bc19faa33f120,ok,partial,0.0,0.0,0.0,1|constant|still|gas|s1|g0|mixed,False,False,False,False,0,1,,,,,,,,,,,,False,0.0,False,False,False,False,False,,False,0.0,False,False,False,False,False,
1,p1g5_091,5,immigrate,,19dfe6ead16fc2e9,ok,partial,0.0,0.0,0.0,1|constant|still|gas|s1|g0|mixed,False,False,False,False,0,1,,,,,,,,,,,,False,0.0,False,False,False,False,False,,False,0.0,False,False,False,False,False,
1,p1g5_086,5,immigrate,,b383e473de35303f,no_blobs,missing,,0.0,,,False,False,False,False,0,1,,,,,,,,,,,,False,,False,False,False,False,False,,False,,False,False,False,False,False,
1,p1g5_076,5,merge_share_chan,"[""p1g4_081"",""ref_M4_tau5.7""]",17eda1665188c92c,ok,partial,0.0,10.5875,14.116666666666667,2|constant|still|gas|s1|g0|mixed,False,False,False,False,0,1,,,,,,,,,,,,False,10.5875,False,False,False,False,False,,False,8.47,False,False,False,False,False,
1,p1g5_085,5,immigrate,,46b879936ca1f04c,ok,partial,0.0,13.273075127559359,17.69743350341248,1|constant|still|flicker|s1|g0|mixed,True,True,True,True,0,3,0.0,p1g5_085_s2,ok,0.0,11.619225,15.4923,p1g5_085_s3,ok,0.0,20.532786579700858,27.377048772934476,False,13.273075127559359,False,False,False,False,False,11.619225,False,10.618460102047488,False,False,False,False,False,9.29538
1,p1g5_064,5,merge_cross_edge,"[""p1g4_084"",""ref_M4_tau5.7""]",e9e5a72b310bd141,ok,partial,0.4201,53.48379468355952,57.308392911412696,2|constant|rotor|liquid|s1|g2|structured,True,True,True,True,0,3,0.4201,p1g5_064_s2,ok,0.4479,51.61903716840671,53.89538289120895,p1g5_064_s3,ok,0.4528,53.01945045355431,55.59926727140575,False,53.48379468355952,False,False,False,False,False,51.61903716840671,False,51.18903574684761,False,False,False,False,False,50.253229734725366
1,p1g6_044,6,dup_act,"[""p6g9_021""]",1a66ee7988a28e2d,fail_g0a,missing,,,,,False,False,False,False,0,1,,,,,,,,,,,,False,,False,False,False,False,False,,False,,False,False,False,False,False,
1,p1g6_043,6,dup_act,"[""p6g5_026""]",79f6406eed3d21a3,fail_g0a,missing,,,,,False,False,False,False,0,1,,,,,,,,,,,,False,,False,False,False,False,False,,False,,False,False,False,False,False,
1,p1g6_047,6,dup_act,"[""p6g5_026""]",c44373677627eb50,fail_g0a,missing,,,,,False,False,False,False,0,1,,,,,,,,,,,,False,,False,False,False,False,False,,False,,False,False,False,False,False,
1,p1g6_078,6,merge_share_chan,"[""p2g6_020"",""ref_M4_tau5.7""]",4425efd7ca2c8eb1,fail_g0a,missing,,,,,False,False,False,False,0,1,,,,,,,,,,,,False,,False,False,False,False,False,,False,,False,False,False,False,False,
1,p1g6_076,6,merge_share_chan,"[""p2g4_062"",""blk_p6g1_043""]",6178730a4eae3447,fail_g0a,missing,,,,,False,False,False,False,0,1,,,,,,,,,,,,False,,False,False,False,False,False,,False,,False,False,False,False,False,
1,p1g6_011,6,mutate,"[""p2g6_020""]",c608666a5f1ba736,fail_g0a,missing,,,,,False,False,False,False,0,1,,,,,,,,,,,,False,,False,False,False,False,False,,False,,False,False,False,False,False,
1,p1g6_075,6,merge_share_chan,"[""p3g6_061"",""ref_M4_tau5.7""]",11d2fd7f1d626c75,fail_g0a,missing,,,,,False,False,False,False,0,1,,,,,,,,,,,,False,,False,False,False,False,False,,False,,False,False,False,False,False,
1,p1g6_077,6,merge_share_chan,"[""p1g2_032"",""ref_M0""]",de8858ef8646248f,fail_g0a,missing,,,,,False,False,False,False,0,1,,,,,,,,,,,,False,,False,False,False,False,False,,False,,False,False,False,False,False,
1,p1g6_002,6,mutate,"[""p0g0_ds2g11_009""]",708d457caaf19f99,ok,partial,0.102,54.14792889373382,68.79723852497843,3|grow|rotor|frozen|s1|g2|structured,True,True,True,True,0,3,0.0923,p1g6_002_s2,ok,0.1077,48.809950785868644,61.48993438115819,p1g6_002_s3,ok,0.0923,49.260761821855226,62.604349095806974,False,54.14792889373382,False,False,False,False,False,48.809950785868644,False,45.35834311498705,False,False,False,False,False,41.20196062869491
1,p1g6_033,6,add_chan,"[""p3g5_061""]",21586638a75b5f95,ok,partial,0.0,26.064379039120816,34.75250538549442,2|constant|mobile|flicker|s1|g2|mixed,True,True,True,True,0,3,0.0,p1g6_033_s2,ok,0.0,33.02025729975379,44.02700973300505,p1g6_033_s3,ok,0.0,27.712413647527775,36.949884863370364,False,26.064379039120816,False,False,False,False,False,26.064379039120816,False,20.851503231296654,False,False,False,False,False,20.851503231296654
1,p1g6_053,6,merge_spatial_ic,"[""p3g6_061"",""p6g1_023""]",87da68345e8008fe,ok,partial,0.0,48.42298336352161,64.56397781802882,2|grow|mobile|liquid|s1|g1|mixed,True,True,True,True,0,3,0.0,p1g6_053_s2,ok,0.0,49.40091023920776,65.86788031894368,p1g6_053_s3,ok,0.0,49.02612674685078,65.36816899580104,False,48.42298336352161,False,False,False,False,False,48.42298336352161,False,38.738386690817286,False,False,False,False,False,38.738386690817286
1,p1g6_068,6,merge_slow_tanh,"[""p1g4_084"",""ref_iso_d0.75""]",ab38c24cc5e4c855,ok,partial,0.0,28.928209388151597,38.570945850868796,2|constant|still|frozen|s1|g2|mixed,True,True,True,True,0,3,0.0,p1g6_068_s2,ok,0.0,19.788634346270058,26.384845795026745,p1g6_068_s3,ok,0.0,24.800467766692556,33.067290355590075,False,28.928209388151597,False,False,False,False,False,19.788634346270058,False,23.14256751052128,False,False,False,False,False,15.830907477016046
1,p1g6_006,6,mutate,"[""p1g2_065""]",b0ab94830eede339,ok,partial,0.3576,56.809712714218115,63.82628361895749,4|grow|drift|flicker|s2|g2|structured,True,True,True,True,0,3,0.3576,p1g6_006_s2,ok,0.4208,58.72987666898054,64.27983555864071,p1g6_006_s3,ok,0.4126,59.56123893233273,65.66165190977698,False,56.809712714218115,False,False,False,False,False,56.809712714218115,False,52.59977017137449,False,False,False,False,False,52.59977017137449
1,p1g6_008,6,mutate,"[""p1g4_065""]",72b641dba8085a1c,ok,partial,0.0,29.217842050078097,38.957122733437465,4|switch|still|frozen|s1|g2|mixed,True,True,True,True,0,3,0.0,p1g6_008_s2,ok,0.1452,44.96338316636132,55.111177555148416,p1g6_008_s3,ok,0.0988,44.89754178385573,56.57005571180764,False,29.217842050078097,False,False,False,False,False,29.217842050078097,False,23.37427364006248,False,False,False,False,False,23.37427364006248
1,p1g6_012,6,mutate,"[""p1g5_049""]",249b7297e2ca86db,ok,partial,0.1241,43.365400313097986,53.683867084130654,3|switch|still|liquid|s1|g2|structured,True,True,True,True,0,3,0.1241,p1g6_012_s2,ok,0.2238,49.156764766057705,58.08235302141027,p1g6_012_s3,ok,0.1545,52.33609766288026,64.63146355050702,False,43.365400313097986,False,False,False,False,False,43.365400313097986,False,37.17432025047839,False,False,False,False,False,37.17432025047839
1,p1g6_034,6,add_chan,"[""p3g9_022""]",3e335e7b78cfd65a,ok,partial,0.3588,57.49881972195255,64.7050929626034,3|grow|mobile|liquid|s1|g2|structured,False,False,False,False,0,1,,,,,,,,,,,,False,57.49881972195255,False,False,False,False,False,,False,53.17505577756204,False,False,False,False,False,
1,p1g6_037,6,add_chan,"[""p6g9_021""]",c6a472c04e94e79b,ok,partial,0.4073,69.37962434540148,78.92949912720196,3|switch|mobile|liquid|s2|g2|structured,False,False,False,False,0,1,,,,,,,,,,,,True,69.37962434540148,True,False,False,False,False,,True,63.64969947632118,True,False,False,False,False,
1,p1g6_040,6,dup_act,"[""p6g9_021""]",d702095778d60346,ok,partial,0.0,29.3634039058959,39.1512052078612,2|oscillator|still|liquid|s1|g2|mixed,False,False,False,False,0,1,,,,,,,,,,,,False,29.3634039058959,False,False,False,False,False,,False,23.49072312471672,False,False,False,False,False,
1,p1g6_048,6,merge_spatial_ic,"[""p2g7_039"",""p5g8_014""]",fa86cb8089d048d0,ok,partial,0.5308,57.87029370815268,59.46705827753691,4|switch|mobile|liquid|s1|g2|structured,False,False,False,False,0,1,,,,,,,,,,,,False,57.87029370815268,False,False,False,False,False,,False,56.91223496652215,False,False,False,False,False,
1,p1g6_056,6,merge_cross_edge,"[""p2g6_020"",""blk_engine_10748""]",b0f67bbf848a278c,ok,partial,0.5395,75.48079017476076,82.65772023301435,4|grow|rotor|liquid|s3|g2|structured,True,True,True,True,0,3,0.5395,p1g6_056_s2,ok,0.5422,74.03975791360435,80.6463438848058,p1g6_056_s3,ok,0.5756,78.49868129949976,85.47824173266635,True,75.48079017476076,True,True,True,True,True,74.03975791360435,True,71.17463213980861,True,True,True,True,True,70.07580633088348
1,p1g6_058,6,merge_cross_edge,"[""p6g5_025"",""ref_iso_d0.65""]",589dbd02a42b7c55,ok,partial,0.3685,47.25223337376275,50.719644498350334,3|switch|mobile|liquid|s1|g2|structured,False,False,False,False,0,1,,,,,,,,,,,,False,47.25223337376275,False,False,False,False,False,,False,45.1717866990102,False,False,False,False,False,
1,p1g6_064,6,merge_cross_edge,"[""p2g6_020"",""ref_iso_d0.75""]",df077504c85b20e6,ok,partial,0.1821,52.608568317839165,64.07475775711889,4|switch|rotor|liquid|s1|g2|mixed,False,False,False,False,0,1,,,,,,,,,,,,False,52.608568317839165,False,False,False,False,False,,False,45.72885465427133,False,False,False,False,False,
1,p1g6_023,6,mint_bilin,"[""p1g5_017""]",fceaf0f5291b4bac,ok,partial,0.6155,75.03929309489915,79.5357241265322,4|grow|mobile|liquid|s1|g2|structured,True,True,True,True,0,3,0.6098,p1g6_023_s2,ok,0.6277,75.6969081275237,80.00587750336494,p1g6_023_s3,ok,0.6098,75.64829343842624,80.53772458456831,True,75.03929309489915,True,True,True,True,True,75.03929309489915,True,72.34143447591931,True,True,True,True,True,72.34143447591931
1,p1g6_035,6,add_chan,"[""p1g7_025""]",869f1a59265fe499,ok,partial,0.5274,64.54616754105815,68.48155672141087,4|grow|mobile|liquid|s1|g1|structured,False,False,False,False,0,1,,,,,,,,,,,,True,64.54616754105815,True,False,False,False,False,,True,62.18493403284651,True,False,False,False,False,
1,p1g6_039,6,add_chan,"[""p1g4_044""]",99d44e2cbaf8207e,ok,partial,0.0,59.2308182396355,78.974424319514,4|grow|mobile|liquid|s1|g2|mixed,False,False,False,False,0,1,,,,,,,,,,,,False,59.2308182396355,False,False,False,False,False,,False,47.3846545917084,False,False,False,False,False,
1,p1g6_046,6,dup_act,"[""p6g9_021""]",2c443761330b04d7,ok,partial,0.0,60.37640299639858,80.50187066186477,4|grow|rotor|liquid|s2|g2|mixed,False,False,False,False,0,1,,,,,,,,,,,,False,60.37640299639858,False,False,False,False,False,,False,48.30112239711886,False,False,False,False,False,
1,p1g6_057,6,merge_cross_edge,"[""p1g5_064"",""blk_p2g4_053""]",d4d3de85840233f2,ok,partial,0.5766,67.04426978130982,70.17235970841308,4|grow|rotor|liquid|s1|g2|structured,True,True,True,True,0,3,0.5721,p1g6_057_s2,ok,0.6024,66.04459850245243,67.97946466993658,p1g6_057_s3,ok,0.5721,65.7149434869948,68.5499246493264,True,67.04426978130982,True,True,True,True,True,65.7149434869948,True,65.16741582504784,True,True,True,True,True,64.01395478959583
1,p1g6_060,6,merge_cross_edge,"[""p2g6_020"",""ref_M4_tau5.7""]",4f87688452df6fde,ok,partial,0.4456,65.79888183386996,72.8785091118266,4|switch|mobile|flicker|s2|g2|structured,True,True,True,True,0,3,0.4456,p1g6_060_s2,ok,0.4509,66.51311211099281,73.65414948132376,p1g6_060_s3,ok,0.475,62.0996964695589,66.96626195941187,True,65.79888183386996,True,True,True,True,True,62.0996964695589,True,61.55110546709596,True,True,True,False,False,59.17975717564712
1,p1g6_065,6,merge_cross_edge,"[""p2g6_020"",""ref_iso_d0.75""]",d760747f84c5546f,ok,partial,0.2139,66.67181683147331,81.76575577529775,4|grow|rotor|liquid|s2|g2|structured,False,False,False,False,0,1,,,,,,,,,,,,False,66.67181683147331,False,False,False,False,False,,False,57.615453465178646,False,False,False,False,False,
1,p1g6_067,6,merge_cross_edge,"[""p2g6_020"",""ref_iso_d0.75""]",3c388f527a32338f,ok,partial,0.3956,66.36233997125643,75.29645329500858,4|grow|rotor|liquid|s1|g2|structured,False,False,False,False,0,1,,,,,,,,,,,,False,66.36233997125643,False,False,False,False,False,,False,61.001871977005145,False,False,False,False,False,
1,p1g6_069,6,merge_cross_edge,"[""p2g6_020"",""ref_iso_d0.75""]",05d8f90444d37bb0,ok,partial,0.181,54.40224646139618,66.50299528186157,4|switch|rotor|liquid|s1|g2|mixed,False,False,False,False,0,1,,,,,,,,,,,,False,54.40224646139618,False,False,False,False,False,,False,47.14179716911694,False,False,False,False,False,
1,p1g6_070,6,merge_slow_tanh,"[""p1g2_023"",""ref_XV_tau15.7""]",e675703daafb1609,ok,partial,0.3905,66.220366946089,75.27715592811866,4|grow|rotor|liquid|s1|g2|structured,False,False,False,False,0,1,,,,,,,,,,,,False,66.220366946089,False,False,False,False,False,,False,60.7862935568712,False,False,False,False,False,
1,p1g6_072,6,merge_slow_tanh,"[""p6g7_013"",""ref_iso_d0.75""]",da961000a3fb2418,ok,partial,0.4879,63.403195611965984,68.27426081595465,4|switch|mobile|liquid|s1|g2|structured,False,False,False,False,0,1,,,,,,,,,,,,True,63.403195611965984,True,False,False,False,False,,True,60.480556489572784,True,False,False,False,False,
1,p1g6_073,6,merge_cross_edge,"[""p1g2_008"",""blk_p1g2_008""]",0ed378902ccd84da,ok,partial,0.4506,60.552105008919284,65.71614001189238,4|switch|mobile|liquid|s1|g2|structured,False,False,False,False,0,1,,,,,,,,,,,,True,60.552105008919284,True,False,False,False,False,,False,57.45368400713543,False,False,False,False,False,
1,p1g6_074,6,merge_cross_edge,"[""p2g6_020"",""ref_M4_tau5.7""]",bb94a730d19f6ed9,ok,partial,0.5576,67.03058129100347,70.78744172133796,3|switch|rotor|liquid|s2|g2|structured,False,False,False,False,0,1,,,,,,,,,,,,True,67.03058129100347,True,False,False,False,False,,True,64.77646503280278,True,False,False,False,False,
1,p1g6_001,6,mutate,"[""p6g9_038""]",a2baacc85b31a791,ok,partial,0.2271,33.27171991680846,36.792293222411274,1|grow|drift|liquid|s1|g2|structured,True,True,True,True,0,3,0.102,p1g6_001_s2,ok,0.1562,30.809000100185045,35.87200013358006,p1g6_001_s3,ok,0.102,27.18331002387318,32.844413365164236,False,33.27171991680846,False,False,False,False,False,27.18331002387318,False,31.159375933446764,False,False,False,False,False,23.786648019098543
