source_island,source_row_index,island,cand,phase,seed,gen,bucket,op,parents,ghash,status,primary_included,C9_mode,C9,interest_raw,interest_v2_preserved,common_I025,common_I040,qualifies_025,qualifies_040,descriptor_bin,spatial_class,valid_same_genome_confirmation,actual_origin_op,ic_merge,T_used
1,959,1,p1g4_081_s3,seed3,959,4,selected_confirmation,seed3,"[""p1g4_081""]",eb7a28007d1372b5,ok,True,partial,0.0,15.337500000000002,20.450000000000003,15.337500000000002,12.270000000000001,False,False,2|constant|still|gas|s1|g0|mixed,mixed,True,immigrate,False,2500.0
1,960,1,p1g6_079,screen,957,6,creative_screen,immigrate,,577949156e4da6d5,no_blobs,True,missing,,0.0,,,,False,False,,,,immigrate,False,
1,961,1,p1g6_085,screen,957,6,creative_screen,immigrate,,c4032bf66556d476,no_blobs,True,missing,,0.0,,,,False,False,,,,immigrate,False,
1,962,1,p1g6_086,screen,957,6,creative_screen,immigrate,,e8b041cd9caa5bf2,no_blobs,True,missing,,0.0,,,,False,False,,,,immigrate,False,
1,963,1,p1g6_090,screen,957,6,creative_screen,immigrate,,f51b03267f9fb61e,no_blobs,True,missing,,0.0,,,,False,False,,,,immigrate,False,
1,964,1,p1g6_094,screen,957,6,creative_screen,immigrate,,c57cc826173cafdd,no_blobs,True,missing,,0.0,,,,False,False,,,,immigrate,False,
1,965,1,p1g4_084_s3,seed3,959,4,selected_confirmation,seed3,"[""p1g4_084""]",773af8b7f3ee2509,ok,True,partial,0.0,34.636307607350616,46.18174347646749,34.636307607350616,27.70904608588049,False,False,1|constant|rotor|liquid|s1|g2|structured,structured,True,immigrate,False,2500.0
1,966,1,p1g6_059,screen,957,6,creative_screen,merge_cross_edge,"[""p1g4_081"",""ref_M0""]",abc5cba950450230,ok,True,partial,0.0,22.486729249661057,29.982305666214742,22.486729249661057,17.989383399728844,False,False,3|constant|drift|flicker|s1|g0|mixed,mixed,,merge_cross_edge,False,2500.0
1,967,1,p1g6_066,screen,957,6,creative_screen,merge_cross_edge,"[""p1g4_081"",""ref_iso_d0.65""]",7c2fc0cb13290533,ok,True,partial,0.0,28.42313622754491,37.89751497005988,28.42313622754491,22.738508982035928,False,False,3|constant|drift|flicker|s1|g0|mixed,mixed,,merge_cross_edge,False,2500.0
1,968,1,p1g6_041,screen,957,6,creative_screen,dup_act,"[""p1g5_085""]",e4f5c10674e021e9,ok,True,partial,0.0,17.310321690027447,23.080428920036596,17.310321690027447,13.848257352021957,False,False,2|oscillator|still|flicker|s1|g0|mixed,mixed,,dup_act,False,2500.0
1,969,1,p1g5_085_s2,seed2,958,5,selected_confirmation,seed2,"[""p1g5_085""]",46b879936ca1f04c,ok,True,partial,0.0,11.619225,15.4923,11.619225,9.29538,False,False,1|constant|still|flicker|s1|g0|mixed,mixed,True,immigrate,False,2500.0
1,970,1,p1g5_064_s2,seed2,958,5,selected_confirmation,seed2,"[""p1g5_064""]",e9e5a72b310bd141,ok,True,partial,0.4479,51.61903716840671,53.89538289120895,51.61903716840671,50.253229734725366,False,False,2|constant|rotor|liquid|s1|g2|structured,structured,True,merge_cross_edge,False,2500.0
1,971,1,p1g7_047,screen,957,7,creative_screen,dup_act,"[""p6g5_026""]",15b8ea3768981680,fail_g0a,True,missing,,,,,,False,False,,,,dup_act,False,
1,972,1,p1g7_074,screen,957,7,creative_screen,merge_share_chan,"[""p1g2_008"",""blk_p1g2_008""]",b9aae280db5ff625,fail_g0a,True,missing,,,,,,False,False,,,,merge_share_chan,False,
1,973,1,p1g7_075,screen,957,7,creative_screen,merge_share_chan,"[""p2g6_020"",""ref_iso_d0.65""]",8b0055208f6c5ba2,fail_g0a,True,missing,,,,,,False,False,,,,merge_share_chan,False,
1,974,1,p1g7_076,screen,957,7,creative_screen,merge_share_chan,"[""p2g6_020"",""ref_M4_tau5.7""]",f5e407520e2a299c,fail_g0a,True,missing,,,,,,False,False,,,,merge_share_chan,False,
1,975,1,p1g7_042,screen,957,7,creative_screen,dup_act,"[""p2g6_020""]",43cbc6866c0913e3,fail_g0a,True,missing,,,,,,False,False,,,,dup_act,False,
1,976,1,p1g7_044,screen,957,7,creative_screen,dup_act,"[""p2g6_020""]",a924602917226573,fail_g0a,True,missing,,,,,,False,False,,,,dup_act,False,
1,977,1,p1g7_073,screen,957,7,creative_screen,merge_share_chan,"[""p2g4_053"",""ref_XV_tau15.7""]",73c7a77a867ef760,fail_g0a,True,missing,,,,,,False,False,,,,merge_share_chan,False,
1,978,1,p1g7_045,screen,957,7,creative_screen,dup_act,"[""p5g8_014""]",df4c939b81b6b820,fail_g0a,True,missing,,,,,,False,False,,,,dup_act,False,
1,979,1,p1g6_002_s2,seed2,958,6,selected_confirmation,seed2,"[""p1g6_002""]",708d457caaf19f99,ok,True,partial,0.1077,48.809950785868644,61.48993438115819,48.809950785868644,41.20196062869491,False,False,3|grow|rotor|liquid|s1|g2|structured,structured,True,mutate,False,20000.0
1,980,1,p1g6_053_s2,seed2,958,6,selected_confirmation,seed2,"[""p1g6_053""]",87da68345e8008fe,ok,True,partial,0.0,49.40091023920776,65.86788031894368,49.40091023920776,39.5207281913662,False,False,2|grow|mobile|liquid|s1|g1|mixed,mixed,True,merge_spatial_ic,False,20000.0
1,981,1,p1g7_011,screen,957,7,creative_screen,mutate,"[""p0g0_ds2g11_009""]",da3c846ae1d133b3,ok,True,partial,0.2288,50.91869300234005,60.26492400312007,50.91869300234005,45.310954401872046,False,False,3|grow|rotor|liquid|s1|g2|structured,structured,,mutate,False,2500.0
1,982,1,p1g7_002,screen,957,7,creative_screen,mutate,"[""p1g1_023""]",6adeb29968a5792b,ok,True,partial,0.0,38.26340547752521,51.01787397003361,38.26340547752521,30.610724382020166,False,False,3|switch|mobile|liquid|s1|g1|mixed,mixed,,mutate,False,2500.0
1,983,1,p1g7_062,screen,957,7,creative_screen,merge_cross_edge,"[""p6g1_043"",""blk_engine_10748""]",1dcc1af7ac666cfc,ok,True,partial,0.1845,31.44907311308609,35.782097484114786,31.44907311308609,28.84925849046887,False,False,3|switch|mobile|liquid|s1|g0|structured,structured,,merge_cross_edge,False,2500.0
1,984,1,p1g7_022,screen,957,7,creative_screen,mint_bilin,"[""p5g8_014""]",6759ed87d04a39a6,ok,True,partial,0.5599,61.88625908931266,63.85167878575021,61.88625908931266,60.707007271450124,True,True,2|switch|mobile|flicker|s1|g2|structured,structured,,mint_bilin,False,2500.0
1,985,1,p1g6_033_s2,seed2,958,6,selected_confirmation,seed2,"[""p1g6_033""]",21586638a75b5f95,ok,True,partial,0.0,33.02025729975379,44.02700973300505,33.02025729975379,26.41620583980303,False,False,2|constant|mobile|flicker|s1|g2|mixed,mixed,True,add_chan,False,5000.0
1,986,1,p1g6_068_s2,seed2,958,6,selected_confirmation,seed2,"[""p1g6_068""]",ab38c24cc5e4c855,ok,True,partial,0.0,19.788634346270058,26.384845795026745,19.788634346270058,15.830907477016046,False,False,2|constant|still|frozen|s1|g2|mixed,mixed,True,merge_slow_tanh,False,2500.0
1,987,1,p1g5_071_s3,seed3,959,5,selected_confirmation,seed3,"[""p1g5_071""]",18af142dbe5e3605,ok,True,partial,0.0,30.049209461024418,40.065612614699226,30.049209461024418,24.039367568819536,False,False,3|constant|mobile|flicker|s1|g2|mixed,mixed,True,merge_slow_tanh,False,2500.0
1,988,1,p1g6_006_s2,seed2,958,6,selected_confirmation,seed2,"[""p1g6_006""]",b0ab94830eede339,ok,True,partial,0.4208,58.72987666898054,64.27983555864071,58.72987666898054,55.399901335184424,False,False,4|grow|drift|flicker|s2|g2|structured,structured,True,mutate,False,20000.0
1,989,1,p1g6_023_s2,seed2,958,6,selected_confirmation,seed2,"[""p1g6_023""]",fceaf0f5291b4bac,ok,True,partial,0.6277,75.6969081275237,80.00587750336494,75.6969081275237,73.11152650201896,True,True,4|grow|mobile|liquid|s1|g2|structured,structured,True,mint_bilin,False,20000.0
1,990,1,p1g6_060_s2,seed2,958,6,selected_confirmation,seed2,"[""p1g6_060""]",4f87688452df6fde,ok,True,partial,0.4509,66.51311211099281,73.65414948132376,66.51311211099281,62.228489688794255,True,True,4|grow|mobile|flicker|s2|g2|structured,structured,True,merge_cross_edge,False,20000.0
1,991,1,p1g6_009_s2,seed2,958,6,selected_confirmation,seed2,"[""p1g6_009""]",91813fbd275fbaaa,ok,True,partial,0.7502,72.15161723210426,71.19548964280568,72.15161723210426,72.7252937856834,True,True,3|switch|mobile|liquid|s1|g2|structured,structured,True,mutate,False,20000.0
1,992,1,p1g6_022_s2,seed2,958,6,selected_confirmation,seed2,"[""p1g6_022""]",2c8dae67f19b2360,ok,True,partial,0.3879,76.42730584878193,88.97307446504257,76.42730584878193,68.89984467902555,False,False,4|grow|mobile|liquid|s2|g2|structured,structured,True,mint_bilin,False,20000.0
1,993,1,p1g6_024_s2,seed2,958,6,selected_confirmation,seed2,"[""p1g6_024""]",3a044a368e6e6a61,ok,True,partial,0.5706,76.42034454664815,82.8737927288642,76.42034454664815,72.54827563731851,True,True,4|grow|mobile|liquid|s2|g2|structured,structured,True,mint_bilin,False,20000.0
1,994,1,p1g6_027_s2,seed2,958,6,selected_confirmation,seed2,"[""p1g6_027""]",5cc23599a1bad445,ok,True,partial,0.5438,64.01181437251711,67.22241916335614,64.01181437251711,62.08545149801368,True,True,3|grow|mobile|liquid|s1|g1|structured,structured,True,mint_bilin,False,20000.0
1,995,1,p1g6_045_s2,seed2,958,6,selected_confirmation,seed2,"[""p1g6_045""]",1fb78d789b364fb2,ok,True,partial,0.3288,58.8539789360284,67.51197191470453,58.8539789360284,53.65918314882272,False,False,4|switch|rotor|liquid|s2|g2|structured,structured,True,dup_act,False,20000.0
1,996,1,p1g5_049_s3,seed3,959,5,selected_confirmation,seed3,"[""p1g5_049""]",7abceff1a41774bf,ok,True,partial,0.0,54.60151893105463,72.80202524140617,54.60151893105463,43.6812151448437,False,False,4|switch|rotor|liquid|s1|g2|mixed,mixed,True,merge_spatial_ic,False,20000.0
1,997,1,p1g5_057_s3,seed3,959,5,selected_confirmation,seed3,"[""p1g5_057""]",b4e7b0eff2ea5f52,ok,True,partial,0.3305,52.08909112186381,58.435454829151745,52.08909112186381,48.28127289749104,False,False,2|grow|drift|liquid|s2|g2|structured,structured,True,merge_cross_edge,False,20000.0
1,998,1,p1g5_067_s3,seed3,959,5,selected_confirmation,seed3,"[""p1g5_067""]",06fe56e10550f893,ok,True,partial,0.1683,48.19594377727196,58.65125836969594,48.19594377727196,41.92275502181756,False,False,4|grow|still|liquid|s1|g2|structured,structured,True,merge_cross_edge,False,20000.0
1,999,1,p1g5_017_s3,seed3,959,5,selected_confirmation,seed3,"[""p1g5_017""]",c07075a545987979,ok,True,partial,0.6225,75.5026453828403,79.92019384378706,75.5026453828403,72.85211630627224,True,True,4|grow|mobile|liquid|s1|g2|structured,structured,True,mint_bilin,False,20000.0
1,1000,1,p1g5_028_s3,seed3,959,5,selected_confirmation,seed3,"[""p1g5_028""]",e169f7c89e6864bc,ok,True,partial,0.6186,78.50694065174646,84.05592086899527,78.50694065174646,75.17755252139716,True,True,4|grow|mobile|liquid|s3|g1|structured,structured,True,delete_bilin,False,20000.0
1,1001,1,p1g5_039_s3,seed3,959,5,selected_confirmation,seed3,"[""p1g5_039""]",0070f08b2a432689,ok,True,partial,0.4884,60.744750206324845,64.71300027509979,60.744750206324845,58.36380016505987,True,False,2|switch|rotor|liquid|s1|g2|structured,structured,True,add_chan,False,20000.0
1,1002,1,p1g5_014_s3,seed3,959,5,selected_confirmation,seed3,"[""p1g5_014""]",510a2e15357d1c55,ok,True,partial,0.3857,61.91895221136525,69.70193628182034,61.91895221136525,57.2491617690922,False,False,3|grow|rotor|liquid|s1|g2|structured,structured,True,mutate,False,20000.0
1,1003,1,p1g5_045_s3,seed3,959,5,selected_confirmation,seed3,"[""p1g5_045""]",1637e12ad895f8b1,ok,True,partial,0.0,60.38035590931025,80.50714121241367,60.38035590931025,48.3042847274482,False,False,4|grow|mobile|liquid|s2|g2|mixed,mixed,True,dup_act,False,20000.0
1,1004,1,p1g6_012_s2,seed2,958,6,selected_confirmation,seed2,"[""p1g6_012""]",249b7297e2ca86db,ok,True,partial,0.2238,49.156764766057705,58.08235302141027,49.156764766057705,43.80141181284616,False,False,3|switch|rotor|liquid|s1|g2|structured,structured,True,mutate,False,10000.0
1,1005,1,p1g6_056_s2,seed2,958,6,selected_confirmation,seed2,"[""p1g6_056""]",b0f67bbf848a278c,ok,True,partial,0.5422,74.03975791360435,80.6463438848058,74.03975791360435,70.07580633088348,True,True,4|grow|rotor|liquid|s2|g2|structured,structured,True,merge_cross_edge,False,20000.0
1,1006,1,p1g6_018_s2,seed2,958,6,selected_confirmation,seed2,"[""p1g6_018""]",4d69bffc0d662e52,ok,True,partial,0.3838,69.96336631346476,80.49115508461968,69.96336631346476,63.6466930507718,False,False,3|grow|mobile|liquid|s2|g2|structured,structured,True,mint_bilin,False,10000.0
1,1007,1,p1g6_062_s2,seed2,958,6,selected_confirmation,seed2,"[""p1g6_062""]",5f4119d6059bd8aa,ok,True,partial,0.3064,59.50469430316443,69.12625907088591,59.50469430316443,53.731755442531544,False,False,4|grow|rotor|flicker|s2|g2|structured,structured,True,merge_cross_edge,False,10000.0
1,1008,1,p1g6_017_s2,seed2,958,6,selected_confirmation,seed2,"[""p1g6_017""]",a210dd66c0c9aff7,ok,True,partial,0.6036,75.47885463093067,80.5184728412409,75.47885463093067,72.45508370474454,True,True,3|switch|rotor|liquid|s2|g2|structured,structured,True,mint_bilin,False,10000.0
1,1009,1,p1g5_053_s3,seed3,959,5,selected_confirmation,seed3,"[""p1g5_053""]",8e4299986c7764fd,ok,True,partial,0.0716,53.65632129197633,69.15509505596845,53.65632129197633,44.357057033581064,False,False,3|switch|drift|liquid|s1|g2|mixed,mixed,True,merge_spatial_ic,False,10000.0
1,1010,1,p1g6_057_s2,seed2,958,6,selected_confirmation,seed2,"[""p1g6_057""]",d4d3de85840233f2,ok,True,partial,0.6024,66.04459850245243,67.97946466993658,66.04459850245243,64.88367880196195,True,True,4|grow|rotor|liquid|s1|g2|structured,structured,True,merge_cross_edge,False,5000.0
1,1011,1,p1g6_020_s2,seed2,958,6,selected_confirmation,seed2,"[""p1g6_020""]",e1c8882bbd971b9c,ok,True,partial,0.0,46.68121603897881,62.24162138530508,46.68121603897881,37.34497283118305,False,False,3|grow|rotor|flicker|s1|g2|mixed,mixed,True,mint_bilin,False,5000.0
1,1012,1,p1g6_051_s2,seed2,958,6,selected_confirmation,seed2,"[""p1g6_051""]",ae859cef82a541f9,ok,True,partial,0.6145,65.33782164004184,66.63376218672245,65.33782164004184,64.56025731203347,True,True,4|grow|mobile|liquid|s2|g0|structured,structured,True,merge_spatial_ic,False,5000.0
1,1013,1,p1g6_015_s2,seed2,958,6,selected_confirmation,seed2,"[""p1g6_015""]",198fd2e35c3c19ac,ok,True,partial,0.0,25.721062691147786,34.294750254863715,25.721062691147786,20.57685015291823,False,False,2|constant|still|flicker|s1|g2|mixed,mixed,True,mutate,False,5000.0
1,1014,1,p1g5_029_s3,seed3,959,5,selected_confirmation,seed3,"[""p1g5_029""]",7ad8fe3763bbce9d,ok,True,partial,0.5962,67.37558167089394,69.96077556119191,67.37558167089394,65.82446533671515,True,True,4|constant|rotor|liquid|s1|g2|structured,structured,True,delete_bilin,False,5000.0
1,1015,1,p1g5_073_s3,seed3,959,5,selected_confirmation,seed3,"[""p1g5_073""]",44cbd9b3b31970cd,ok,True,partial,0.4434,65.49245161844584,72.54326882459445,65.49245161844584,61.261961294756674,True,True,4|switch|mobile|flicker|s1|g2|structured,structured,True,merge_slow_tanh,False,5000.0
1,1016,1,p1g7_004,screen,957,7,creative_screen,mutate,"[""p2g7_039""]",6d98b934cd0ce414,ok,True,partial,0.0,31.674763142180318,42.23301752290709,31.674763142180318,25.339810513744254,False,False,2|grow|mobile|liquid|s1|g0|mixed,mixed,,mutate,False,2500.0
1,1017,1,p1g7_007,screen,957,7,creative_screen,mutate,"[""p2g7_039""]",2182f0d215b2d3e8,ok,True,partial,0.4098,70.96745325638064,80.9632710085075,70.96745325638064,64.9699626051045,True,True,4|switch|mobile|liquid|s2|g2|structured,structured,,mutate,False,10000.0
1,1018,1,p1g7_014,screen,957,7,creative_screen,mutate,"[""p2g7_039""]",a05a2d3b7c167c35,ok,True,partial,0.5609,68.69566094149494,72.89754792199325,68.69566094149494,66.17452875319594,True,True,4|switch|mobile|liquid|s1|g2|structured,structured,,mutate,False,2500.0
1,1019,1,p1g7_016,screen,957,7,creative_screen,mint_bilin,"[""p2g7_039""]",a4e8c1bcaef2fc13,ok,True,partial,0.2926,61.44412424410121,72.17216565880162,61.44412424410121,55.00729939528097,False,False,4|switch|rotor|liquid|s1|g2|mixed,mixed,,mint_bilin,False,2500.0
1,1020,1,p1g7_017,screen,957,7,creative_screen,mint_bilin,"[""p1g3_017""]",df888871f6b77cc9,ok,True,partial,0.0,47.82217083455123,63.76289444606831,47.82217083455123,38.257736667640984,False,False,3|grow|mobile|liquid|s1|g2|mixed,mixed,,mint_bilin,False,20000.0
1,1021,1,p1g7_037,screen,957,7,creative_screen,add_chan,"[""p6g9_021""]",e01ea61ddb0e265c,ok,True,partial,0.5639,57.04611410176767,57.2648188023569,57.04611410176767,56.914891281414135,False,False,2|switch|mobile|liquid|s1|g2|structured,structured,,add_chan,False,2500.0
1,1022,1,p1g7_039,screen,957,7,creative_screen,add_chan,"[""p3g6_032""]",4d3ae37d2980084b,ok,True,partial,0.3586,26.766041614440116,23.73472215258682,26.766041614440116,28.58483329155209,False,False,3|constant|mobile|liquid|s1|g0|structured,structured,,add_chan,False,2500.0
1,1023,1,p1g7_041,screen,957,7,creative_screen,dup_act,"[""p6g8_033""]",acd9a39b78f49a5b,ok,True,partial,0.0,22.92809926588928,30.570799021185707,22.92809926588928,18.342479412711423,False,False,2|constant|still|frozen|s1|g2|mixed,mixed,,dup_act,False,2500.0
1,1024,1,p1g7_043,screen,957,7,creative_screen,dup_act,"[""p6g9_021""]",a2fcd6207a2cefbb,ok,True,partial,0.0,22.93344084959765,30.577921132796863,22.93344084959765,18.34675267967812,False,False,2|constant|still|frozen|s1|g2|mixed,mixed,,dup_act,False,2500.0
1,1025,1,p1g7_046,screen,957,7,creative_screen,dup_act,"[""p6g9_021""]",11c1da3c20323afe,ok,True,partial,0.0,28.74507852622773,38.32677136830364,28.74507852622773,22.996062820982182,False,False,2|oscillator|still|liquid|s1|g2|mixed,mixed,,dup_act,False,2500.0
1,1026,1,p1g7_050,screen,957,7,creative_screen,merge_spatial_ic,"[""p4g7_057"",""p3g5_003""]",8c1b8d558ff3eab5,ok,True,partial,0.0,55.03437015737394,73.37916020983192,55.03437015737394,44.027496125899155,False,False,4|switch|mobile|liquid|s1|g2|mixed,mixed,,merge_spatial_ic,True,5000.0
1,1027,1,p1g7_057,screen,957,7,creative_screen,merge_cross_edge,"[""p2g6_020"",""ref_M0""]",d674150ee97ead01,ok,True,partial,0.4821,67.60272715656386,74.06696954208515,67.60272715656386,63.724181725251086,True,True,3|switch|rotor|liquid|s2|g2|structured,structured,,merge_cross_edge,False,10000.0
1,1028,1,p1g7_059,screen,957,7,creative_screen,merge_cross_edge,"[""p2g6_020"",""ref_M4_tau5.7""]",3ae08889f3578b2c,ok,True,partial,0.4157,70.0749461546278,79.57659487283706,70.0749461546278,64.37395692370224,True,True,4|grow|rotor|liquid|s2|g2|structured,structured,,merge_cross_edge,False,10000.0
1,1029,1,p1g7_060,screen,957,7,creative_screen,merge_cross_edge,"[""p2g6_020"",""ref_iso_d0.75""]",130415b0828cdbab,ok,True,partial,0.3317,68.85948665856453,80.75598221141938,68.85948665856453,61.72158932685163,False,False,4|switch|rotor|liquid|s2|g2|structured,structured,,merge_cross_edge,False,20000.0
1,1030,1,p1g7_064,screen,957,7,creative_screen,merge_cross_edge,"[""p2g6_020"",""ref_iso_d0.75""]",28d152e6d9d20c1d,ok,True,partial,0.6338,68.51708036610759,70.22944048814345,68.51708036610759,67.48966429288608,True,True,4|switch|mobile|liquid|s1|g2|structured,structured,,merge_cross_edge,False,20000.0
1,1031,1,p1g7_065,screen,957,7,creative_screen,merge_cross_edge,"[""p2g6_020"",""ref_iso_d0.75""]",f089573bf4669d1d,ok,True,partial,0.0,51.12061919553152,68.16082559404202,51.12061919553152,40.89649535642521,False,False,3|switch|rotor|liquid|s1|g2|mixed,mixed,,merge_cross_edge,False,2500.0
1,1032,1,p1g7_068,screen,957,7,creative_screen,merge_cross_edge,"[""p1g1_006"",""ref_M0""]",6b6a22062749efd1,ok,True,partial,0.0495,29.184128940417242,37.26217192055632,29.184128940417242,24.337303152333792,False,False,3|oscillator|still|frozen|s1|g2|mixed,mixed,,merge_cross_edge,False,5000.0
1,1033,1,p1g7_072,screen,957,7,creative_screen,merge_cross_edge,"[""p1g5_053"",""ref_iso_d0.75""]",0e482bdca82972bb,ok,True,partial,0.0,48.83528093730965,65.11370791641286,48.83528093730965,39.068224749847715,False,False,4|switch|drift|liquid|s1|g2|mixed,mixed,,merge_cross_edge,False,5000.0
1,1034,1,p1g7_026,screen,957,7,creative_screen,mint_bilin,"[""p5g7_040""]",75a1c85078dfc1aa,ok,True,partial,0.41,70.47546319853322,80.3006175980443,70.47546319853322,64.58037055882657,True,True,4|grow|rotor|liquid|s2|g2|structured,structured,,mint_bilin,False,10000.0
1,1035,1,p1g7_033,screen,957,7,creative_screen,add_chan,"[""p6g8_033""]",24db89121b2646b7,ok,True,partial,0.343,59.45349849822583,67.83799799763443,59.45349849822583,54.42279879858066,False,False,3|grow|rotor|liquid|s1|g2|structured,structured,,add_chan,False,20000.0
1,1036,1,p1g7_040,screen,957,7,creative_screen,dup_act,"[""p6g9_021""]",594c536554e25f3b,ok,True,partial,0.0,59.50544208557584,79.34058944743445,59.50544208557584,47.60435366846067,False,False,4|grow|mobile|liquid|s2|g2|mixed,mixed,,dup_act,False,20000.0
1,1037,1,p1g7_052,screen,957,7,creative_screen,merge_spatial_ic,"[""p2g7_039"",""p3g6_032""]",fa86cb8089d048d0,ok,True,partial,0.5554,80.25707756389387,88.49610341852515,80.25707756389387,75.31366205111509,True,True,4|grow|rotor|liquid|s3|g2|structured,structured,,merge_spatial_ic,True,20000.0
1,1038,1,p1g7_061,screen,957,7,creative_screen,merge_cross_edge,"[""p2g6_020"",""blk_engine_10748""]",856eddbeaa61be9a,ok,True,partial,0.315,61.08980114406891,70.95306819209188,61.08980114406891,55.171840915255125,False,False,3|grow|rotor|liquid|s2|g2|mixed,mixed,,merge_cross_edge,False,10000.0
1,1039,1,p1g7_063,screen,957,7,creative_screen,merge_cross_edge,"[""p2g6_020"",""blk_engine_10748""]",4bdb0e1dc7d2e438,ok,True,partial,0.2622,45.83861006786757,52.37814675715676,45.83861006786757,41.91488805429405,False,False,3|switch|rotor|liquid|s1|g2|structured,structured,,merge_cross_edge,False,2500.0
1,1040,1,p1g7_069,screen,957,7,creative_screen,merge_slow_tanh,"[""p3g9_021"",""ref_BFIELD_g0.05""]",5b99600a9c5a47e8,ok,True,partial,0.0,53.15345943569516,70.87127924759355,53.15345943569516,42.522767548556125,False,False,4|switch|mobile|liquid|s1|g2|mixed,mixed,,merge_slow_tanh,False,10000.0
1,1041,1,p1g7_071,screen,957,7,creative_screen,merge_cross_edge,"[""p2g6_020"",""blk_engine_10748""]",ba676c80d94a9aad,ok,True,partial,0.1912,57.19863895492246,69.89151860656328,57.19863895492246,49.58291116393797,False,False,4|switch|rotor|liquid|s1|g2|mixed,mixed,,merge_cross_edge,False,5000.0
1,1042,1,p1g7_000,screen,957,7,creative_screen,mutate,"[""p6g9_021""]",7f31c25e374a722d,ok,True,partial,0.1225,43.31806507136388,53.67408676181851,43.31806507136388,37.1044520570911,False,False,2|switch|drift|liquid|s1|g2|structured,structured,,mutate,False,5000.0
1,1043,1,p1g7_006,screen,957,7,creative_screen,mutate,"[""p3g9_022""]",5cda4635cb3891c9,ok,True,partial,0.109,37.737030605264025,46.68270747368536,37.737030605264025,32.369624484211215,False,False,3|switch|mobile|liquid|s1|g2|structured,structured,,mutate,False,2500.0
1,1044,1,p1g7_008,screen,957,7,creative_screen,mutate,"[""p1g1_013""]",7616724451e4a89f,ok,True,partial,0.3562,55.419114343705374,62.01881912494049,55.419114343705374,51.45929147496429,False,False,3|switch|mobile|liquid|s1|g1|structured,structured,,mutate,False,2500.0
1,1045,1,p1g7_010,screen,957,7,creative_screen,mutate,"[""p3g9_022""]",e5356066f9160bf0,ok,True,partial,0.3553,55.73115835817074,62.464877810894315,55.73115835817074,51.690926686536585,False,False,3|switch|mobile|liquid|s1|g2|structured,structured,,mutate,False,2500.0
1,1046,1,p1g7_012,screen,957,7,creative_screen,mutate,"[""p3g6_032""]",7dd4abb4761fea51,ok,True,partial,0.0,38.25038956128618,51.00051941504824,38.25038956128618,30.600311649028942,False,False,2|switch|mobile|liquid|s1|g0|mixed,mixed,,mutate,False,2500.0
1,1047,1,p1g7_013,screen,957,7,creative_screen,mutate,"[""p6g8_033""]",6b63cffdd428ddd6,ok,True,partial,0.4401,62.23862486932546,68.31483315910062,62.23862486932546,58.59289989546037,True,False,3|switch|mobile|liquid|s1|g2|structured,structured,,mutate,False,2500.0
1,1048,1,p1g7_018,screen,957,7,creative_screen,mint_bilin,"[""p3g6_032""]",c5713909d73d5219,ok,True,partial,0.5108,72.68097825114387,79.8813043348585,72.68097825114387,68.3607826009151,True,True,4|grow|mobile|liquid|s2|g1|structured,structured,,mint_bilin,False,20000.0
1,1049,1,p1g7_019,screen,957,7,creative_screen,mint_bilin,"[""p6g8_033""]",bf8bbd9ae45b0890,ok,True,partial,0.1304,47.23154167262394,58.62872223016525,47.23154167262394,40.39323333809915,False,False,3|grow|drift|liquid|s1|g2|mixed,mixed,,mint_bilin,False,2500.0
1,1050,1,p1g7_020,screen,957,7,creative_screen,mint_bilin,"[""p6g8_033""]",6c9a55a720b4c6b6,ok,True,partial,0.3655,71.54708116007653,83.21277488010203,71.54708116007653,64.54766492806122,False,False,3|switch|rotor|liquid|s2|g2|structured,structured,,mint_bilin,False,10000.0
1,1051,1,p1g7_025,screen,957,7,creative_screen,mint_bilin,"[""p6g9_021""]",de1b14c1d5bc2426,ok,True,partial,0.4729,70.56844761409967,78.32793015213288,70.56844761409967,65.91275809127973,True,True,3|grow|rotor|liquid|s2|g2|structured,structured,,mint_bilin,False,20000.0
1,1052,1,p1g7_029,screen,957,7,creative_screen,delete_bilin,"[""p3g9_022""]",3e9e387b61a8cb22,ok,True,partial,0.3719,57.56930213449225,64.36240284598966,57.56930213449225,53.4934417075938,False,False,4|grow|mobile|liquid|s1|g1|structured,structured,,delete_bilin,False,2500.0
1,1053,1,p1g7_030,screen,957,7,creative_screen,delete_bilin,"[""p3g9_022""]",3e9e387b61a8cb22,ok,True,partial,0.3719,57.56930213449225,64.36240284598966,57.56930213449225,53.4934417075938,False,False,4|grow|mobile|liquid|s1|g1|structured,structured,,delete_bilin,False,2500.0
1,1054,1,p1g7_032,screen,957,7,creative_screen,add_chan,"[""p6g7_035""]",53ba29b19dcd90c2,ok,True,partial,0.5278,63.13646506587222,66.58862008782963,63.13646506587222,61.065172052697775,True,True,3|switch|rotor|liquid|s1|g2|structured,structured,,add_chan,False,20000.0
1,1055,1,p1g7_036,screen,957,7,creative_screen,add_chan,"[""p2g6_001""]",6303cc761dede811,ok,True,partial,0.2744,47.61775760130314,54.343676801737516,47.61775760130314,43.58220608104251,False,False,3|grow|rotor|liquid|s1|g2|structured,structured,,add_chan,False,10000.0
